tau,DC,PAR,ELN,FARC,iota,iota_post,alpha,gamma,alpha_R,gamma_R,alpha_N,gamma_N,Delta_H,V,d,a_S,a_S_t,a_F,a_F_t,a_K,a_K_t,match_S,match_F,match_K,U_rel,IR_K,IC_K,IR_F,Gamma_formal,IR_K_gap_E,IC_K_gap_E_min,IR_F_gap_E,IR_K_true,IR_K_true_gap,IR_K_true_U_rel,IR_K_true_V_cont,IR_K_true_U_kill,IC_F,IC_S,m,kh(DC),kh(PAR),kh(ELN),kh(FARC)
65,0.9999999956179613,5.622347957427289e-11,4.3258152372534164e-9,4.48534812588118e-28,0.9999999956179613,0.9999999957064656,0.78,0.8,0.78,0.8,0.53999989,0.25000002,5.386153028211959e-10,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000003498429,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
66,0.9999999957064657,4.9437940145244094e-11,4.244096420162219e-9,3.5605195778333916e-28,0.9999999957064657,0.9999999957926073,0.78,0.8,0.78,0.8,0.53999989,0.25000002,5.276758896713438e-10,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000034218892,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
67,0.9999999957926073,4.3471338741498934e-11,4.163921350239581e-9,2.826380318387075e-28,0.9999999957926073,0.9999999970165309,0.78,0.8,0.78,0.8,0.53999989,0.25000002,5.170355869442266e-10,1,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000033480567,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
68,0.9999999970165309,2.167096044965897e-11,2.9617982153605894e-9,9.093143650602111e-29,0.9999999970165309,0.9999999970750975,0.78,0.8,0.78,0.8,0.53999989,0.25000002,3.6653224398228407e-10,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000023645828,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
69,0.9999999970750975,1.9055520107979258e-11,2.905846993747138e-9,7.218239272049897e-29,0.9999999970750975,0.9999999971322916,0.78,0.8,0.78,0.8,0.53999989,0.25000002,3.593134612260965e-10,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000002315885,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
70,0.9999999971322916,1.675573389691723e-11,2.8509527446081154e-9,5.729919177625867e-29,0.9999999971322916,0.999999997862236,0.78,0.8,0.78,0.8,0.53999989,0.25000002,3.522666248357118e-10,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000002268594,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
71,0.999999997862236,1.0599886783718985e-11,2.127164120327342e-9,1.3282739686870028e-29,0.999999997862236,0.9999999994714965,0.78,0.8,0.78,0.8,0.53999989,0.25000002,2.625805739059481e-10,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000016891793,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
72,0.9999999994714968,1.7300026340342881e-12,5.26773315378465e-10,4.842783600376195e-31,0.9999999994714968,0.9999999997729282,0.78,0.8,0.78,0.8,0.53999989,0.25000002,6.490623644553722e-11,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000000416676,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
73,0.9999999997729282,6.130120706533766e-13,2.264587907742162e-10,2.5960217838939877e-32,0.9999999997729282,0.9999999997772802,0.78,0.8,0.78,0.8,0.53999989,0.25000002,2.788562894900806e-11,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000001788898,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
74,0.9999999997772803,5.390284323240481e-13,2.2218076603948396e-10,2.0607511670998293e-32,0.9999999997772803,0.9999999997815425,0.78,0.8,0.78,0.8,0.53999989,0.25000002,2.7350390627916312e-11,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000000175396,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
75,0.9999999997815425,4.739737841442687e-13,2.1798355731354507e-10,1.6358473565398814e-32,0.9999999997815425,0.9999999997857175,0.78,0.8,0.78,0.8,0.53999989,0.25000002,2.6826411834367237e-11,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000000171983,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
76,0.9999999997857176,4.167704977776842e-13,2.1386563790413427e-10,1.2985539528599723e-32,0.9999999997857176,0.9999999998216829,0.78,0.8,0.78,0.8,0.53999989,0.25000002,2.631321135591458e-11,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000001686455,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
77,0.9999999998216829,2.446832363001844e-13,1.7807246105342478e-10,3.732068149881839e-33,0.9999999998216829,0.9999999998250764,0.78,0.8,0.78,0.8,0.53999989,0.25000002,2.1895724784111215e-11,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000001402334,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
78,0.9999999998250764,2.1515273123114984e-13,1.7470850070375283e-10,2.9625574959627514e-33,0.9999999998250764,0.9999999998284027,0.78,0.8,0.78,0.8,0.53999989,0.25000002,2.1478721470913966e-11,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000000137539,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
79,0.9999999998284027,1.891862248357282e-13,1.7140808880601537e-10,2.3517113204812136e-33,0.9999999998284027,0.9999999998596003,0.78,0.8,0.78,0.8,0.53999989,0.25000002,2.107006698387068e-11,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000001349008,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
80,0.9999999998596003,1.3853871351594662e-13,1.4026121722461838e-10,6.943959654883768e-34,0.9999999998596003,0.9999999998622667,0.78,0.8,0.78,0.8,0.53999989,0.25000002,1.7239126359115613e-11,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000001103583,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
81,0.9999999998622667,1.218186543748996e-13,1.3761154769926372e-10,5.512192945317785e-34,0.9999999998622667,0.999999999864881,0.78,0.8,0.78,0.8,0.53999989,0.25000002,1.691165043416581e-11,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000001082476,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
82,0.999999999864881,1.0711651766567277e-13,1.350119329840093e-10,4.375640495699016e-34,0.999999999864881,0.9999999998674446,0.78,0.8,0.78,0.8,0.53999989,0.25000002,1.659049865636834e-11,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.1800000010618,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
83,0.9999999998674444,9.418876292549146e-14,1.3246142749526842e-10,3.473432431980362e-34,0.9999999998674444,0.999999999869958,0.78,0.8,0.78,0.8,0.53999989,0.25000002,1.6275599154429625e-11,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000000104154,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
84,0.999999999869958,8.282124227678304e-14,1.2995910351243928e-10,2.757249566410061e-34,0.999999999869958,0.999999999972966,0.78,0.8,0.78,0.8,0.53999989,0.25000002,1.596695048876092e-11,1,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000000102169,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
85,0.999999999972966,1.6168145134584828e-14,2.701786647249676e-11,4.410981154106554e-36,0.999999999972966,0.9999999999734782,0.78,0.8,0.78,0.8,0.53999989,0.25000002,3.3193225832542563e-12,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000000212388,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
86,0.9999999999734783,1.4216832494277866e-14,2.6507472944928547e-11,3.501486242426975e-36,0.9999999999734783,0.9999999999739808,0.78,0.8,0.78,0.8,0.53999989,0.25000002,3.256369676060674e-12,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000000020834,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
87,0.9999999999739808,1.2501021266688612e-14,2.6006721242825787e-11,2.7795189953353147e-36,0.9999999999739808,0.9999999999744736,0.78,0.8,0.78,0.8,0.53999989,0.25000002,3.1946576302696578e-12,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000000020438,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
88,0.9999999999744736,1.0992289089225662e-14,2.5515429222816188e-11,2.2064133086739904e-36,0.9999999999744736,0.9999999999749569,0.78,0.8,0.78,0.8,0.53999989,0.25000002,3.1341209560342782e-12,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000000200497,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
89,0.9999999999749569,9.665643857681004e-15,2.5033418182391262e-11,1.751475595908408e-36,0.9999999999749569,0.999999999975431,0.78,0.8,0.78,0.8,0.53999989,0.25000002,3.0748377418435837e-12,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000000019669,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
90,0.999999999975431,8.499109732757841e-15,2.4560512794905067e-11,1.3903409442840472e-36,0.999999999975431,0.9999999999881771,0.78,0.8,0.78,0.8,0.53999989,0.25000002,3.0166252671200036e-12,1,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000000019295,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
91,0.9999999999881771,2.8886647436008363e-15,1.1819934904146773e-11,1.0823542276058803e-37,0.9999999999881771,0.9999999999884007,0.78,0.8,0.78,0.8,0.53999989,0.25000002,1.451649091198518e-12,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000000092836,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
92,0.9999999999884008,2.5400355111880247e-15,1.1596644946089362e-11,8.591849080709131e-38,0.9999999999884008,0.9999999999931285,0.78,0.8,0.78,0.8,0.53999989,0.25000002,1.4241384004874852e-12,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000000009108,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
93,0.9999999999931285,1.2988318343291232e-15,6.870223675925364e-12,2.3305675395952646e-38,0.9999999999931285,0.9999999999932585,0.78,0.8,0.78,0.8,0.53999989,0.25000002,8.43695603287986e-13,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000000053955,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
94,0.9999999999932585,1.1420774908426067e-15,6.740438531684706e-12,1.8500306149209752e-38,0.9999999999932585,0.9999999999933858,0.78,0.8,0.78,0.8,0.53999989,0.25000002,8.277459506635003e-13,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000000005293,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
95,0.9999999999933858,1.0042416274490712e-15,6.613105153858069e-12,1.4685750221764684e-38,0.9999999999933858,0.9999999999935109,0.78,0.8,0.78,0.8,0.53999989,0.25000002,8.122613000656623e-13,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000000005193,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
96,0.999999999993511,8.830409971196443e-16,6.488177226215783e-12,1.1657713004131743e-38,0.999999999993511,0.9999999999936336,0.78,0.8,0.78,0.8,0.53999989,0.25000002,7.967984320794599e-13,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000000005095,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
97,0.9999999999936336,7.764679149725828e-16,6.365609307486373e-12,9.254023147233645e-39,0.9999999999936336,0.9999999999937539,0.78,0.8,0.78,0.8,0.53999989,0.25000002,7.816247314737768e-13,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000000049986,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
98,0.999999999993754,6.827570010321739e-16,6.245356814827766e-12,7.345947217879213e-39,0.999999999993754,0.9999999999969237,0.78,0.8,0.78,0.8,0.53999989,0.25000002,7.668488697445389e-13,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000000004904,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
99,0.9999999999969238,2.5391100530981308e-16,3.0759816836207335e-12,7.601328948107801e-40,0.9999999999969238,0.9999999999969819,0.78,0.8,0.78,0.8,0.53999989,0.25000002,3.775835432865106e-13,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000000024148,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
100,0.9999999999969819,2.2326681266733713e-16,3.0178734261136645e-12,6.034020052697401e-40,0.9999999999969819,0.9999999999970389,0.78,0.8,0.78,0.8,0.53999989,0.25000002,3.7058728026116433e-13,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000000023693,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
101,0.9999999999970389,1.963210282193517e-16,2.960862889574337e-12,4.789872697907346e-40,0.9999999999970389,0.9999999999970949,0.78,0.8,0.78,0.8,0.53999989,0.25000002,3.6357122531996555e-13,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000000023245,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
102,0.9999999999970949,1.726272958378733e-16,2.9049293369960893e-12,3.802254593420181e-40,0.9999999999970949,0.9999999999971498,0.78,0.8,0.78,0.8,0.53999989,0.25000002,3.566844075256615e-13,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000000022805,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
103,0.9999999999971498,1.5179312954188747e-16,2.8500524231142945e-12,3.018272280910732e-40,0.9999999999971498,0.9999999999972037,0.78,0.8,0.78,0.8,0.53999989,0.25000002,3.4987467188533246e-13,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000000022375,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
104,0.9999999999972037,1.3347341197860047e-16,2.7962121870059748e-12,2.3959383407620586e-40,0.9999999999972037,0.9999999999991318,0.78,0.8,0.78,0.8,0.53999989,0.25000002,3.4329898972081413e-13,1,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000000021952,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
105,0.9999999999991318,3.469486266231775e-17,8.681482734339619e-13,6.809460607934731e-42,0.9999999999991318,0.9999999999991482,0.78,0.8,0.78,0.8,0.53999989,0.25000002,1.0668855501517e-13,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000000006814,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
106,0.9999999999991482,3.0507584313231e-17,8.517481161457215e-13,5.405426095466853e-42,0.9999999999991482,0.9999999999989417,0.78,0.8,0.78,0.8,0.53999989,0.25000002,1.0461299435036491e-13,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000000006686,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,rescue,-1,-1,-1,-1
107,0.9999999999989417,9.270506559682985e-17,1.0582212488515044e-12,3.6600835437590257e-41,0.9999999999989417,0.9999999999989616,0.78,0.8,0.78,0.8,0.53999989,0.25000002,1.2981884335369515e-13,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000000000831,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
108,0.9999999999989616,8.151661047013269e-17,1.0382304299349706e-12,2.905415309396197e-41,0.9999999999989616,0.9999999999989813,0.78,0.8,0.78,0.8,0.53999989,0.25000002,1.2757520215459204e-13,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000000000815,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
109,0.9999999999989813,7.167847560173212e-17,1.0186172568475931e-12,2.3063512127934005e-41,0.9999999999989813,0.9999999999990006,0.78,0.8,0.78,0.8,0.53999989,0.25000002,1.2511100909799056e-13,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000000007997,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
110,0.9999999999990006,6.30276925764789e-17,9.993745954958225e-13,1.8308074234863977e-41,0.9999999999990006,0.9999999999995445,0.78,0.8,0.78,0.8,0.53999989,0.25000002,1.2268308065711143e-13,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000000007848,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
111,0.9999999999995446,2.3066709929223272e-17,4.554323111834375e-13,1.8960347887952795e-42,0.9999999999995446,0.9999999999995531,0.78,0.8,0.78,0.8,0.53999989,0.25000002,5.592001251015481e-14,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000000003574,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
112,0.9999999999995531,2.028281837699615e-17,4.468287560464629e-13,1.505093650637231e-42,0.9999999999995531,0.9999999999995616,0.78,0.8,0.78,0.8,0.53999989,0.25000002,5.491657237291272e-14,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000000003506,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
113,0.9999999999995616,1.7834911115478075e-17,4.3838773035497853e-13,1.1947601966880889e-42,0.9999999999995616,0.999999999999607,0.78,0.8,0.78,0.8,0.53999989,0.25000002,5.382260011616612e-14,1,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000000000344,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
114,0.9999999999996071,1.33822519434288e-17,3.92939023882e-13,2.381787610499838e-43,0.9999999999996071,0.9999999999996145,0.78,0.8,0.78,0.8,0.53999989,0.25000002,4.822568658789082e-14,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000000003087,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
115,0.9999999999996145,1.1767165169051472e-17,3.855160271502721e-13,1.8906896808615404e-43,0.9999999999996145,0.9999999999996217,0.78,0.8,0.78,0.8,0.53999989,0.25000002,4.7312183975167505e-14,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000000003027,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
116,0.9999999999996217,1.0347001140098124e-17,3.782332579783698e-13,1.5008506440950588e-43,0.9999999999996217,0.999999999999971,0.78,0.8,0.78,0.8,0.53999989,0.25000002,4.6469247122629494e-14,1,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000000002966,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
117,0.9999999999999711,5.042237895589726e-19,2.891405396249013e-14,5.372137820440988e-46,0.9999999999999711,0.9999999999999819,0.78,0.8,0.78,0.8,0.53999989,0.25000002,3.5063625417600725e-15,1,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000000000023,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
118,0.9999999999999819,2.308146979120499e-19,1.807138188219168e-14,9.545791925926897e-47,0.9999999999999819,0.9999999999999777,0.78,0.8,0.78,0.8,0.53999989,0.25000002,2.2809177837387333e-15,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000000000142,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,rescue,-1,-1,-1,-1
119,0.9999999999999775,7.013892509795768e-19,2.2452084062581527e-14,6.463578508554623e-46,0.9999999999999775,0.999999999999978,0.78,0.8,0.78,0.8,0.53999989,0.25000002,2.7107505263718433e-15,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000000000174,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
120,0.999999999999978,6.167394844278534e-19,2.2027942563550546e-14,5.130861011153705e-46,0.999999999999978,0.9999999999999785,0.78,0.8,0.78,0.8,0.53999989,0.25000002,2.6556140770588164e-15,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000000000174,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
121,0.9999999999999785,5.423059893220549e-19,2.1611813506068367e-14,4.072934935490425e-46,0.9999999999999785,0.9999999999999788,0.78,0.8,0.78,0.8,0.53999989,0.25000002,2.6081501766155496e-15,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000000000017,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
