tau,DC,PAR,ELN,FARC,iota,iota_post,alpha,gamma,alpha_R,gamma_R,alpha_N,gamma_N,Delta_H,V,d,a_S,a_S_t,a_F,a_F_t,a_K,a_K_t,match_S,match_F,match_K,U_rel,IR_K,IC_K,IR_F,Gamma_formal,IR_K_gap_E,IC_K_gap_E_min,IR_F_gap_E,IR_K_true,IR_K_true_gap,IR_K_true_U_rel,IR_K_true_V_cont,IR_K_true_U_kill,IC_F,IC_S,m,kh(DC),kh(PAR),kh(ELN),kh(FARC)
66,0.9998868402078431,0.0000017318356362541986,0.00011142795648102671,3.966377494457913e-14,0.9998868402078431,0.9998891540276615,0.78001449,0.80001966,0.78,0.8,0.53999989,0.25000002,0.000013910924553828035,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180906332777017,0,20000002.599999998,true,16.18,-2.37,-693946.97,-18.55,true,true,continue,-1,-1,-1,-1
67,0.9998891540276615,0.0000015228145758987755,0.00010932315773117688,3.14851647884704e-14,0.9998891540276615,0.99994525380145,0.7800142,0.80001928,0.78,0.8,0.53999989,0.25000002,0.000013624633217494773,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180885993382287,0,20000002.599999998,true,16.18,-2.37,-693946.68,-18.55,true,true,continue,-1,-1,-1,-1
68,0.9999452538014502,5.631324676010982e-7,0.00005418306607807647,4.212252298705066e-15,0.9999452538014502,0.999946345295345,0.78000703,0.80000954,0.78,0.8,0.53999989,0.25000002,0.0000067273019638378236,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180435619867563,0,20000002.599999998,true,16.18,-2.37,-693939.51,-18.55,true,true,continue,-1,-1,-1,-1
69,0.9999463452953451,4.951674495922933e-7,0.00005315953720192647,3.3437131594126152e-15,0.9999463452953451,0.9999474092529194,0.78000689,0.80000936,0.78,0.8,0.53999989,0.25000002,0.000006592571158157154,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18042634412466,0,20000002.599999998,true,16.18,-2.37,-693939.37,-18.55,true,true,continue,-1,-1,-1,-1
70,0.9999474092529195,4.3540521589397484e-7,0.000052155341862010886,2.6542614480406068e-15,0.9999474092529195,0.9999788454802258,0.78000676,0.80000918,0.78,0.8,0.53999989,0.25000002,0.000006461308961225993,1,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180417369932854,0,20000002.599999998,true,16.18,-2.37,-693939.24,-18.55,true,true,continue,-1,-1,-1,-1
71,0.9999788454802258,1.1589500010620957e-7,0.000021038624773914408,2.73816442157621e-16,0.9999788454802258,0.9999792569014434,0.78000272,0.8000037,0.78,0.8,0.53999989,0.25000002,0.000002598449881839116,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18016726944718,0,20000002.599999998,true,16.18,-2.37,-693935.19,-18.55,true,true,continue,-1,-1,-1,-1
72,0.9999792569014434,1.0190767791706796e-7,0.00002064119087847398,2.173580546736783e-16,0.9999792569014434,0.9999796591268793,0.78000267,0.80000363,0.78,0.8,0.53999989,0.25000002,0.0000025477885950733715,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180163894182595,0,20000002.599999998,true,16.18,-2.37,-693935.14,-18.55,true,true,continue,-1,-1,-1,-1
73,0.9999796591268793,8.960848175109599e-8,0.000020251264638916175,1.725408655185424e-16,0.9999796591268793,0.9999800525020853,0.78000262,0.80000356,0.78,0.8,0.53999989,0.25000002,0.0000024982744126977538,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180160608678296,0,20000002.599999998,true,16.18,-2.37,-693935.09,-18.55,true,true,continue,-1,-1,-1,-1
74,0.9999800525020851,7.879367198428296e-8,0.0000198687042426847,1.3696456560497304e-16,0.9999800525020851,0.9999804373453465,0.78000257,0.80000349,0.78,0.8,0.53999989,0.25000002,0.000002449862722682264,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180157408100754,0,20000002.599999998,true,16.18,-2.37,-693935.04,-18.55,true,true,continue,-1,-1,-1,-1
75,0.9999804373453465,6.928409830555717e-8,0.000019493370555088087,1.0872376800834146e-16,0.9999804373453465,0.999980813950699,0.78000252,0.80000342,0.78,0.8,0.53999989,0.25000002,0.000002402512524721375,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18015428808649,0,20000002.599999998,true,16.18,-2.37,-693934.99,-18.55,true,true,continue,-1,-1,-1,-1
76,0.999980813950699,6.092223203456928e-8,0.00001912512706882936,8.63059594088551e-17,0.999980813950699,0.9999811825905944,0.78000247,0.80000336,0.78,0.8,0.53999989,0.25000002,0.0000023561860323311574,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180151244687448,0,20000002.599999998,true,16.18,-2.37,-693934.94,-18.55,true,true,continue,-1,-1,-1,-1
77,0.9999811825905944,5.3569556444477105e-8,0.00001876383984901414,6.85104926444613e-17,0.9999811825905944,0.9999815435182262,0.78000242,0.80000329,0.78,0.8,0.53999989,0.25000002,0.000002310848299386136,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180148274322917,0,20000002.599999998,true,16.18,-2.37,-693934.89,-18.55,true,true,continue,-1,-1,-1,-1
78,0.9999815435182262,4.7104272723031496e-8,0.000018409377501129504,5.4384283997976485e-17,0.9999815435182262,0.9999818969696181,0.78000238,0.80000323,0.78,0.8,0.53999989,0.25000002,0.0000022664669468958987,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180145373737403,0,20000002.599999998,true,16.18,-2.37,-693934.85,-18.55,true,true,continue,-1,-1,-1,-1
79,0.9999818969696181,4.141928158213602e-8,0.00001806161110040555,4.317076608592504e-17,0.9999818969696181,0.9999822431654262,0.78000233,0.80000317,0.78,0.8,0.53999989,0.25000002,0.0000022230118337674006,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18014253996322,0,20000002.599999998,true,16.18,-2.37,-693934.8,-18.55,true,true,continue,-1,-1,-1,-1
80,0.9999822431654259,3.6420409784672065e-8,0.000017720414164166344,3.426936935729774e-17,0.9999822431654259,0.9999825823125535,0.78000229,0.80000311,0.78,0.8,0.53999989,0.25000002,0.0000021804548682513645,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18013977028787,0,20000002.599999998,true,16.18,-2.37,-693934.76,-18.55,true,true,continue,-1,-1,-1,-1
81,0.9999825823125535,3.2024849756249e-8,0.000017385662596770112,2.7203356006349518e-17,0.9999825823125535,0.9999829146055649,0.78000225,0.80000305,0.78,0.8,0.53999989,0.25000002,0.0000021387697540932557,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180137062225143,0,20000002.599999998,true,16.18,-2.37,-693934.72,-18.55,true,true,continue,-1,-1,-1,-1
82,0.9999829146055649,2.815978799395292e-8,0.000017057234647197566,2.1594287230038648e-17,0.9999829146055649,0.9999832402279365,0.7800022,0.80000299,0.78,0.8,0.53999989,0.25000002,0.000002097931818469882,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180134413489707,0,20000002.599999998,true,16.18,-2.37,-693934.67,-18.55,true,true,continue,-1,-1,-1,-1
83,0.9999832402279365,2.4761198865621088e-8,0.000016735010864742657,1.7141754823570412e-17,0.9999832402279365,0.9999889074223737,0.78000216,0.80000294,0.78,0.8,0.53999989,0.25000002,0.000002057917861498121,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180131821974783,0,20000002.599999998,true,16.18,-2.37,-693934.63,-18.55,true,true,continue,-1,-1,-1,-1
84,0.9999889074223737,1.2650590645776755e-8,0.00001107992703561016,4.542430102649716e-18,0.9999889074223737,0.9999946176257204,0.78000143,0.80000194,0.78,0.8,0.53999989,0.25000002,0.0000013620107906005415,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18008720842701,0,20000002.599999998,true,16.18,-2.37,-693933.9,-18.55,true,true,continue,-1,-1,-1,-1
85,0.9999946176257202,4.047834609614741e-9,0.000005378326445179838,4.937019453479498e-19,0.9999946176257202,0.9999966925792576,0.78000069,0.80000094,0.78,0.8,0.53999989,0.25000002,6.608578240634074e-7,1,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18004229377605,0,20000002.599999998,true,16.18,-2.37,-693933.16,-18.55,true,true,continue,-1,-1,-1,-1
86,0.9999966925792577,2.4278513087080157e-9,0.000003304992891019043,8.227831973134857e-20,0.9999966925792577,0.9999967553066302,0.78000043,0.80000058,0.78,0.8,0.53999989,0.25000002,4.0609080186242375e-7,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18002598852676,0,20000002.599999998,true,16.18,-2.37,-693932.9,-18.55,true,true,continue,-1,-1,-1,-1
87,0.9999967553066302,2.1348367119149588e-9,0.000003242558533029998,6.531342781415447e-20,0.9999967553066302,0.9999968168191996,0.78000042,0.80000057,0.78,0.8,0.53999989,0.25000002,3.9838638015650586e-7,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.1800254930666,0,20000002.599999998,true,16.18,-2.37,-693932.89,-18.55,true,true,continue,-1,-1,-1,-1
88,0.9999968168191996,1.8771857170851625e-9,0.0000031813036147511744,5.1846511878943556e-20,0.9999968168191996,0.9999968771435139,0.78000041,0.80000056,0.78,0.8,0.53999989,0.25000002,3.9083148390038977e-7,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18002500751079,0,20000002.599999998,true,16.18,-2.37,-693932.88,-18.55,true,true,continue,-1,-1,-1,-1
89,0.999996877143514,1.6506303302706931e-9,0.000003121205855668793,4.1156327297503626e-20,0.999996877143514,0.9999969363051863,0.7800004,0.80000055,0.78,0.8,0.53999989,0.25000002,3.8342280813922103e-7,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180024531606474,0,20000002.599999998,true,16.18,-2.37,-693932.87,-18.55,true,true,continue,-1,-1,-1,-1
90,0.9999969363051863,1.4514176570537434e-9,0.0000030622433961579487,3.267034225904207e-20,0.9999969363051863,0.999996994328963,0.7800004,0.80000054,0.78,0.8,0.53999989,0.25000002,3.7615716827483207e-7,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180024065113546,0,20000002.599999998,true,16.18,-2.37,-693932.87,-18.55,true,true,continue,-1,-1,-1,-1
91,0.9999969943289628,1.2762477343560496e-9,0.000003004394789385663,2.5934074747015196e-20,0.9999969943289628,0.999997051238787,0.78000039,0.80000053,0.78,0.8,0.53999989,0.25000002,3.6903148970582447e-7,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18002360780338,0,20000002.599999998,true,16.18,-2.37,-693932.86,-18.55,true,true,continue,-1,-1,-1,-1
92,0.9999970512387871,1.1222188709616763e-9,0.0000029476389939561984,2.0586752113327104e-20,0.9999970512387871,0.9999971070578546,0.78000038,0.80000052,0.78,0.8,0.53999989,0.25000002,3.6204280193940933e-7,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18002315945782,0,20000002.599999998,true,16.18,-2.37,-693932.85,-18.55,true,true,continue,-1,-1,-1,-1
93,0.9999971070578546,9.867795760120133e-10,0.0000028919553658070007,1.6341989046979036e-20,0.9999971070578546,0.9999971618086629,0.78000037,0.80000051,0.78,0.8,0.53999989,0.25000002,3.551882300582279e-7,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180022719868216,0,20000002.599999998,true,16.18,-2.37,-693932.84,-18.55,true,true,continue,-1,-1,-1,-1
94,0.9999971618086629,8.67686295276764e-10,0.0000028373236508527063,1.2972449775689278e-20,0.9999971618086629,0.9999972155130562,0.78000037,0.8000005,0.78,0.8,0.53999989,0.25000002,3.484649882734415e-7,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18002228883461,0,20000002.599999998,true,16.18,-2.37,-693932.84,-18.55,true,true,continue,-1,-1,-1,-1
95,0.9999972155130563,7.629662457888285e-10,0.000002783723977482714,1.0297672671431965e-20,0.9999972155130563,0.9999972681922656,0.78000036,0.80000049,0.78,0.8,0.53999989,0.25000002,3.4187037237005827e-7,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180021866164985,0,20000002.599999998,true,16.18,-2.37,-693932.83,-18.55,true,true,continue,-1,-1,-1,-1
96,0.9999972681922654,6.708847393353536e-10,0.0000027311368497465195,8.174405375240528e-21,0.9999972681922654,0.9999981502003944,0.78000035,0.80000048,0.78,0.8,0.53999989,0.25000002,3.354017579140965e-7,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180021451674623,0,20000002.599999998,true,16.18,-2.37,-693932.82,-18.55,true,true,continue,-1,-1,-1,-1
97,0.9999981502003944,3.095048280388132e-10,0.0000018494901007267627,1.3984949604294357e-21,0.9999981502003944,0.9999990926650371,0.78000024,0.80000032,0.78,0.8,0.53999989,0.25000002,2.2711038569764576e-7,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180014524148845,0,20000002.599999998,true,16.18,-2.37,-693932.71,-18.55,true,true,continue,-1,-1,-1,-1
98,0.9999990926650371,1.3529961631311206e-10,9.07199663247823e-7,1.3512587203418306e-22,0.9999990926650371,0.9999991098192313,0.78000012,0.80000016,0.78,0.8,0.53999989,0.25000002,1.113984980455879e-7,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180007123987924,0,20000002.599999998,true,16.18,-2.37,-693932.59,-18.55,true,true,continue,-1,-1,-1,-1
99,0.9999991098192313,1.1897047430560943e-10,8.900617981853233e-7,1.072644197396004e-22,0.9999991098192313,0.9999991266477044,0.78000011,0.80000016,0.78,0.8,0.53999989,0.25000002,1.0929223550184992e-7,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000698915752,0,20000002.599999998,true,16.18,-2.37,-693932.58,-18.55,true,true,continue,-1,-1,-1,-1
100,0.9999991266477044,1.046120761678951e-10,8.732476834629393e-7,8.5147689244387e-23,0.9999991266477044,0.9999997390992297,0.78000011,0.80000015,0.78,0.8,0.53999989,0.25000002,1.0722598424219957e-7,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000685690453,0,20000002.599999998,true,16.18,-2.37,-693932.58,-18.55,true,true,continue,-1,-1,-1,-1
101,0.9999997390992297,2.59960576463639e-11,2.6087477422245604e-7,3.005811210376713e-24,0.9999997390992297,0.9999997440305421,0.78000003,0.80000005,0.78,0.8,0.53999989,0.25000002,3.20320838398682e-8,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180002048341667,0,20000002.599999998,true,16.18,-2.37,-693932.5,-18.55,true,true,continue,-1,-1,-1,-1
102,0.9999997440305421,2.285862657403618e-11,2.5594659925417374e-7,2.3860465303283347e-24,0.9999997440305421,0.9999998881634925,0.78000003,0.80000004,0.78,0.8,0.53999989,0.25000002,3.142661355572318e-8,1,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.1800020095982,0,20000002.599999998,true,16.18,-2.37,-693932.5,-18.55,true,true,continue,-1,-1,-1,-1
103,0.9999998881634925,7.156596981600048e-12,1.1182935090938451e-7,2.7691030453996093e-25,0.9999998881634925,0.9999998902769203,0.78000001,0.80000002,0.78,0.8,0.53999989,0.25000002,1.3730680807335355e-8,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000877991084,0,20000002.599999998,true,16.18,-2.37,-693932.48,-18.55,true,true,continue,-1,-1,-1,-1
104,0.9999998902769203,6.292876464832651e-12,1.0971678689323544e-7,2.1981449851964825e-25,0.9999998902769203,0.9999998923503354,0.78000001,0.80000002,0.78,0.8,0.53999989,0.25000002,1.3471197746629449e-8,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000861391687,0,20000002.599999998,true,16.18,-2.37,-693932.48,-18.55,true,true,continue,-1,-1,-1,-1
105,0.9999998923503354,5.5333972699419035e-12,1.076441312392862e-7,1.7449120876084357e-25,0.9999998923503354,0.9999998943845043,0.78000001,0.80000002,0.78,0.8,0.53999989,0.25000002,1.3216628374084378e-8,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000084510747,0,20000002.599999998,true,16.18,-2.37,-693932.48,-18.55,true,true,continue,-1,-1,-1,-1
106,0.9999998943845044,4.8655786454586165e-12,1.0561063004042753e-7,1.385130741542229e-25,0.9999998943845044,0.9999998687733032,0.78000001,0.80000002,0.78,0.8,0.53999989,0.25000002,1.296687822056425e-8,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000829132293,0,20000002.599999998,true,16.18,-2.37,-693932.48,-18.55,true,true,rescue,-1,-1,-1,-1
107,0.9999998687733032,1.478537866388322e-11,1.3121191152635908e-7,9.378988094070339e-25,0.9999998687733032,0.9999998712538068,0.78000002,0.80000002,0.78,0.8,0.53999989,0.25000002,1.611137190334158e-8,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180001030283485,0,20000002.599999998,true,16.18,-2.37,-693932.49,-18.55,true,true,continue,-1,-1,-1,-1
108,0.9999998712538066,1.3000950254723358e-11,1.2873319233551317e-7,7.445145693175984e-25,0.9999998712538066,0.9999998400208344,0.78000002,0.80000002,0.78,0.8,0.53999989,0.25000002,1.580681169843177e-8,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180001010792957,0,20000002.599999998,true,16.18,-2.37,-693932.49,-18.55,true,true,rescue,-1,-1,-1,-1
109,0.9999998400208344,3.9506908665063255e-11,1.5993965872496363e-7,5.041252076261909e-24,0.9999998400208344,0.9999998430470164,0.78000002,0.80000003,0.78,0.8,0.53999989,0.25000002,1.9641690130894144e-8,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000125624772,0,20000002.599999998,true,16.18,-2.37,-693932.49,-18.55,true,true,continue,-1,-1,-1,-1
110,0.9999998430470164,3.4738870383683444e-11,1.569182448029838e-7,4.001802284528479e-24,0.9999998430470164,0.9999998460155455,0.78000002,0.80000003,0.78,0.8,0.53999989,0.25000002,1.9270102743918266e-8,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180001232442557,0,20000002.599999998,true,16.18,-2.37,-693932.49,-18.55,true,true,continue,-1,-1,-1,-1
111,0.9999998460155455,3.054628054287557e-11,1.5395390828595225e-7,3.176675413424036e-24,0.9999998460155455,0.9999998065090896,0.78000002,0.80000003,0.78,0.8,0.53999989,0.25000002,1.890559982913686e-8,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180001209095956,0,20000002.599999998,true,16.18,-2.37,-693932.49,-18.55,true,true,continue,-1,-1,-1,-1
112,0.9999998065090896,2.902246752591955e-11,1.9346188798981586e-7,1.623226712439665e-24,0.9999998065090896,0.999999810167273,0.78000002,0.80000003,0.78,0.8,0.53999989,0.25000002,2.3755945033752837e-8,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000151920577,0,20000002.599999998,true,16.18,-2.37,-693932.49,-18.55,true,true,continue,-1,-1,-1,-1
113,0.9999998101672731,2.551978305319416e-11,1.8980720704814915e-7,1.2885355209356535e-24,0.9999998101672731,0.9999998137559934,0.78000002,0.80000003,0.78,0.8,0.53999989,0.25000002,2.330677802040849e-8,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180001490452568,0,20000002.599999998,true,16.18,-2.37,-693932.49,-18.55,true,true,continue,-1,-1,-1,-1
114,0.9999998137559937,2.243983308639167e-11,1.8622156652794028e-7,1.022853909360673e-24,0.9999998137559937,0.9999999552271226,0.78000002,0.80000003,0.78,0.8,0.53999989,0.25000002,2.2866143673184865e-8,1,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180001462249052,0,20000002.599999998,true,16.18,-2.37,-693932.49,-18.55,true,true,continue,-1,-1,-1,-1
115,0.9999999552271227,3.938126631971699e-12,4.4768939199733683e-8,1.652124349501653e-26,0.9999999552271227,0.9999999560733263,0.78000001,0.80000001,0.78,0.8,0.53999989,0.25000002,5.496982964233773e-9,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000035150808,0,20000002.599999998,true,16.18,-2.37,-693932.48,-18.55,true,true,continue,-1,-1,-1,-1
116,0.9999999560733264,3.4628391826643108e-12,4.3923210828599277e-8,1.3114748029232314e-26,0.9999999560733264,0.9999999588908057,0.78000001,0.80000001,0.78,0.8,0.53999989,0.25000002,5.393086063298132e-9,1,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000344860435,0,20000002.599999998,true,16.18,-2.37,-693932.48,-18.55,true,true,continue,-1,-1,-1,-1
117,0.9999999588908058,3.5274496642603515e-12,4.110566677401451e-8,6.107603503509198e-27,0.9999999588908058,0.9999999596677572,0.78000001,0.80000001,0.78,0.8,0.53999989,0.25000002,5.047173836880911e-9,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000322743897,0,20000002.599999998,true,16.18,-2.37,-693932.48,-18.55,true,true,continue,-1,-1,-1,-1
118,0.999999959667757,3.101726290938294e-12,4.032914114370824e-8,4.8482840307749094e-27,0.999999959667757,0.9999999604299876,0.78000001,0.80000001,0.78,0.8,0.53999989,0.25000002,4.951779980832226e-9,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000316640392,0,20000002.599999998,true,16.18,-2.37,-693932.48,-18.55,true,true,continue,-1,-1,-1,-1
119,0.9999999604299878,2.7273829251858403e-12,3.956728482977374e-8,3.848622136197187e-27,0.9999999604299878,0.9999999611777809,0.78000001,0.80000001,0.78,0.8,0.53999989,0.25000002,4.85819385036286e-9,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.18000031065299,0,20000002.599999998,true,16.18,-2.37,-693932.48,-18.55,true,true,continue,-1,-1,-1,-1
120,0.9999999611777811,2.398218579834019e-12,3.881982071473112e-8,3.055079333841285e-27,0.9999999611777811,0.9999999619114143,0.78000001,0.80000001,0.78,0.8,0.53999989,0.25000002,4.766380846070883e-9,0,0,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000304779384,0,20000002.599999998,true,16.18,-2.37,-693932.48,-18.55,true,true,continue,-1,-1,-1,-1
121,0.9999999619114144,2.1087806568957546e-12,3.8086476916115095e-8,2.425156174244313e-27,0.9999999619114144,0.9999999626311591,0.78,0.80000001,0.78,0.8,0.53999989,0.25000002,4.6763066535417766e-9,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000299017355,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
122,0.9999999626311591,1.8542746274462515e-12,3.7366986689404465e-8,1.9251161224377252e-27,0.9999999626311591,0.9999999633372811,0.78,0.80000001,0.78,0.8,0.53999989,0.25000002,4.5879381166946716e-9,0,1,rescue,rescue,Cooperar,Cooperar,Liberar,Liberar,true,true,true,-2.37,true,true,true,true,16.180000293364703,0,20000002.599999998,true,16.18,-2.37,-693932.47,-18.55,true,true,continue,-1,-1,-1,-1
